Age_days	Mean_All_Lion_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
2445	.548333333333333	1	0	0	0	1	4	6	.9991
2446	.343333333333333	0	0	0	1	0	3	6	.8947
2446	.665	1	0	0	0	1	4	6	.9991
2446	.3075	0	0	1	0	0	2	6	.9003
2448	.699166666666667	0	0	0	0	1	4	6	1.0014
2448	.491666666666667	0	1	0	0	0	1	6	1.9502
2449	.61	0	0	1	0	0	2	6	.9003
2450	.389166666666667	0	0	0	0	1	4	6	1.0014
2450	.710833333333333	1	0	0	0	1	4	6	.9991
2451	.4775	1	0	0	0	1	4	6	.9991
2451	.658333333333333	1	0	0	0	1	4	6	.9991
2451	.479166666666667	0	0	0	0	1	4	6	1.0014
2452	.5025	1	0	0	0	1	4	6	.9991
2452	.185	1	0	0	0	1	4	6	.9991
2452	.33	1	0	0	1	0	3	6	.9207
2452	.425	1	0	0	1	0	3	6	.9207
2452	.345	0	0	0	0	1	4	6	1.0014
2453	.6025	1	0	0	0	1	4	6	.9991
2454	.539166666666667	1	0	1	0	0	2	6	.8787
2454	.5825	1	0	1	0	0	2	6	.8787
2454	.310833333333333	1	0	1	0	0	2	6	.8787
2454	.5925	0	0	1	0	0	2	6	.9003
2455	.554166666666666	0	0	1	0	0	2	6	.9003
2455	.6925	0	0	0	0	1	4	6	1.0014
2455	.55	0	0	1	0	0	2	6	.9003
2455	.600833333333333	0	0	0	0	1	4	6	1.0014
2456	.3425	0	0	1	0	0	2	6	.9003
2456	.374166666666667	1	0	0	1	0	3	6	.9207
2457	.3525	1	0	0	0	1	4	6	.9991
2458	.4925	1	0	1	0	0	2	6	.8787
2458	.5275	0	0	1	0	0	2	6	.9003
2458	.589166666666667	1	0	0	1	0	3	6	.9207
2459	.130833333333333	1	0	0	0	1	4	6	.9991
2459	.2275	0	0	0	1	0	3	6	.8947
2460	.366666666666667	0	0	1	0	0	2	6	.9003
2460	.580833333333333	0	0	1	0	0	2	6	.9003
2460	.660833333333333	0	0	0	0	1	4	6	1.0014
2460	.648333333333333	1	0	0	1	0	3	6	.9207
2461	.655	1	1	0	0	0	1	6	1.9707
2463	.440833333333333	0	0	0	1	0	3	6	.8947
2463	.716666666666667	1	0	0	0	1	4	6	.9991
2463	.654166666666667	1	0	0	0	1	4	6	.9991
2464	.62	0	0	1	0	0	2	6	.9003
2464	.590833333333333	1	0	1	0	0	2	6	.8787
2464	.0991666666666667	0	0	1	0	0	2	6	.9003
2464	.623333333333333	1	0	1	0	0	2	6	.8787
2464	.861666666666667	1	0	1	0	0	2	6	.8787
2464	.8925	1	0	0	0	1	4	6	.9991
2467	.4475	0	0	1	0	0	2	6	.9003
2467	.519166666666667	0	0	0	0	1	4	6	1.0014
2467	.280833333333333	1	0	1	0	0	2	6	.8787
2467	.356666666666667	0	0	0	0	1	4	6	1.0014
2467	.5225	0	0	0	0	1	4	6	1.0014
2467	.746666666666667	1	0	0	1	0	3	6	.9207
2467	.171666666666667	1	0	0	0	1	4	6	.9991
2468	.385	1	0	1	0	0	2	6	.8787
2468	.768333333333333	0	0	0	0	1	4	6	1.0014
2468	.755	1	0	0	0	1	4	6	.9991
2470	.454166666666667	0	0	1	0	0	2	6	.9003
2471	.440833333333333	0	0	0	0	1	4	6	1.0014
2471	.6325	1	0	0	0	1	4	6	.9991
2472	.53	0	0	0	0	1	4	6	1.0014
2472	.7825	0	0	0	0	1	4	6	1.0014
2472	.334166666666667	1	0	0	0	1	4	6	.9991
2473	.48	0	0	1	0	0	2	6	.9003
2473	.678333333333333	1	0	1	0	0	2	6	.8787
2475	.6425	1	0	1	0	0	2	6	.8787
2475	.11	1	0	1	0	0	2	6	.8787
2475	.748333333333333	1	0	0	0	1	4	6	.9991
2475	.2825	0	0	0	0	1	4	6	1.0014
2475	.43	0	0	1	0	0	2	6	.9003
2476	.526666666666667	0	0	1	0	0	2	6	.9003
2476	.27	1	0	0	0	1	4	6	.9991
2477	.665	1	0	0	1	0	3	6	.9207
2477	.5225	1	0	0	1	0	3	6	.9207
2477	.0708333333333333	1	0	1	0	0	2	6	.8787
2477	.525	1	0	1	0	0	2	6	.8787
2477	.556666666666667	0	0	0	0	1	4	6	1.0014
2479	.6025	1	0	0	0	1	4	6	.9991
2480	.718333333333333	1	0	0	1	0	3	6	.9207
2480	.625	0	0	0	1	0	3	6	.8947
2480	.524166666666667	1	0	0	1	0	3	6	.9207
2481	.305833333333333	0	0	0	0	1	4	6	1.0014
2481	.461666666666667	0	0	0	0	1	4	6	1.0014
2482	.250833333333333	0	0	0	0	1	4	6	1.0014
2482	.570833333333333	1	0	0	0	1	4	6	.9991
2482	.684166666666667	1	0	0	0	1	4	6	.9991
2483	.304166666666667	1	0	0	0	1	4	6	.9991
2484	.6175	0	0	0	1	0	3	6	.8947
2484	.5275	1	0	0	0	1	4	6	.9991
2484	.525	1	0	0	0	1	4	6	.9991
2484	.405833333333333	1	0	1	0	0	2	6	.8787
2485	.22	1	0	1	0	0	2	6	.8787
2486	.245833333333333	0	0	0	0	1	4	6	1.0014
2487	.843333333333333	0	0	0	1	0	3	6	.8947
2488	.349166666666667	0	0	0	0	1	4	6	1.0014
2488	.194166666666667	0	0	0	0	1	4	6	1.0014
2488	.22	1	0	1	0	0	2	6	.8787
2488	.423333333333333	1	0	0	0	1	4	6	.9991
2489	.651666666666667	0	0	0	0	1	4	6	1.0014
2489	.320833333333333	0	0	0	0	1	4	6	1.0014
2490	.236666666666667	0	0	0	1	0	3	6	.8947
2491	.463333333333333	1	0	0	1	0	3	6	.9207
2491	.35	1	0	0	0	1	4	6	.9991
2491	.565	0	0	0	0	1	4	6	1.0014
2492	.381666666666667	0	0	0	0	1	4	6	1.0014
2492	.489166666666667	0	0	1	0	0	2	6	.9003
2492	.645	1	0	0	0	1	4	6	.9991
2492	.138333333333333	0	0	1	0	0	2	6	.9003
2493	.525833333333333	0	0	0	0	1	4	6	1.0014
2493	.6575	1	0	0	0	1	4	6	.9991
2493	.444166666666667	0	0	0	0	1	4	6	1.0014
2493	.481666666666667	1	0	0	1	0	3	6	.9207
2494	.59	1	0	1	0	0	2	6	.8787
2494	.500833333333333	1	0	0	0	1	4	6	.9991
2495	.446666666666667	1	0	1	0	0	2	6	.8787
2495	.681666666666667	0	0	0	0	1	4	6	1.0014
2496	.25	0	0	0	0	1	4	6	1.0014
2496	.588333333333333	1	0	0	0	1	4	6	.9991
2496	.6125	1	0	0	0	1	4	6	.9991
2498	.290833333333333	0	0	1	0	0	2	6	.9003
2498	.319166666666667	1	0	0	0	1	4	6	.9991
2499	.620833333333333	1	0	1	0	0	2	6	.8787
2499	.324166666666667	0	0	1	0	0	2	6	.9003
2499	.605	0	0	0	0	1	4	6	1.0014
2499	.58	1	0	0	1	0	3	6	.9207
2500	.575833333333333	0	0	0	0	1	4	6	1.0014
2501	.735	1	0	1	0	0	2	6	.8787
2502	.584166666666667	1	0	0	0	1	4	6	.9991
2502	.443333333333333	1	0	0	1	0	3	6	.9207
2502	.505833333333333	0	0	0	1	0	3	6	.8947
2502	.283333333333333	0	0	0	0	1	4	6	1.0014
2502	.605	1	0	0	0	1	4	6	.9991
2503	.629166666666667	1	0	0	0	1	4	6	.9991
2504	.7125	1	0	1	0	0	2	6	.8787
2504	.28	1	0	0	0	1	4	6	.9991
2504	.398333333333333	0	0	0	0	1	4	6	1.0014
2505	.148333333333333	1	0	0	0	1	4	6	.9991
2505	.5425	1	0	1	0	0	2	6	.8787
2505	.519166666666667	1	0	0	0	1	4	6	.9991
2505	.356666666666667	0	0	0	1	0	3	6	.8947
2506	.376666666666667	1	0	0	1	0	3	6	.9207
2506	.6975	1	0	0	0	1	4	6	.9991
2506	.168333333333333	0	0	0	0	1	4	6	1.0014
2508	.0991666666666667	0	0	1	0	0	2	6	.9003
2509	.45	1	0	1	0	0	2	6	.8787
2509	.541666666666667	0	0	0	0	1	4	6	1.0014
2509	.459166666666667	1	0	1	0	0	2	6	.8787
2510	.651666666666667	0	0	0	1	0	3	6	.8947
2512	.240833333333333	0	0	0	0	1	4	6	1.0014
2512	.769166666666667	0	1	0	0	0	1	6	1.9502
2513	.7	0	0	0	0	1	4	6	1.0014
2513	.509166666666667	0	0	1	0	0	2	6	.9003
2513	.436666666666667	1	0	0	0	1	4	6	.9991
2513	.554166666666667	0	0	0	0	1	4	6	1.0014
2514	.723333333333333	0	0	1	0	0	2	6	.9003
2514	.575833333333333	0	0	0	0	1	4	6	1.0014
2514	.446666666666667	1	0	0	0	1	4	6	.9991
2514	.579166666666667	0	0	0	0	1	4	6	1.0014
2514	.470833333333333	0	0	0	0	1	4	6	1.0014
2514	.496666666666667	0	1	0	0	0	1	6	1.9502
2515	.436666666666667	1	0	0	0	1	4	6	.9991
2515	.680833333333333	0	0	0	0	1	4	6	1.0014
2515	.750833333333333	0	0	1	0	0	2	6	.9003
2516	.695	1	0	1	0	0	2	6	.8787
2516	.348333333333333	0	0	0	0	1	4	6	1.0014
2516	.511666666666667	1	0	0	0	1	4	6	.9991
2517	.286666666666667	1	0	0	1	0	3	6	.9207
2517	.498333333333333	0	0	0	1	0	3	6	.8947
2519	.670833333333333	0	0	1	0	0	2	6	.9003
2519	.375	0	0	0	1	0	3	6	.8947
2520	.573333333333333	1	0	0	1	0	3	6	.9207
2520	.2075	0	0	0	0	1	4	6	1.0014
2520	.601666666666667	0	0	0	0	1	4	6	1.0014
2520	.369166666666667	0	0	0	1	0	3	6	.8947
2520	.656666666666667	1	0	0	1	0	3	6	.9207
2520	.6125	0	0	0	1	0	3	6	.8947
2521	.838333333333333	1	0	1	0	0	2	6	.8787
2521	.705	0	0	1	0	0	2	6	.9003
2521	.676666666666667	0	0	1	0	0	2	6	.9003
2522	.485	0	0	0	1	0	3	6	.8947
2522	.335833333333333	1	0	1	0	0	2	6	.8787
2522	.7275	1	0	1	0	0	2	6	.8787
2524	.248333333333333	0	0	1	0	0	2	6	.9003
2524	.561666666666667	0	0	0	1	0	3	6	.8947
2524	.589166666666667	0	0	1	0	0	2	6	.9003
2524	.601666666666667	0	0	0	0	1	4	6	1.0014
2525	.528333333333333	1	0	0	0	1	4	6	.9991
2526	.438333333333333	1	0	1	0	0	2	6	.8787
2526	.2825	1	1	0	0	0	1	6	1.9707
2526	.793333333333333	1	0	0	0	1	4	6	.9991
2526	.3	0	0	0	0	1	4	6	1.0014
2527	.5525	0	0	0	0	1	4	6	1.0014
2527	.621666666666667	0	0	0	1	0	3	6	.8947
2527	.140833333333333	1	1	0	0	0	1	6	1.9707
2527	.5925	0	0	1	0	0	2	6	.9003
2528	.378333333333333	0	0	0	0	1	4	6	1.0014
2528	.2025	1	0	1	0	0	2	6	.8787
2528	.35	0	0	0	0	1	4	6	1.0014
2528	.456666666666667	1	0	0	1	0	3	6	.9207
2528	.04	1	0	0	0	1	4	6	.9991
2528	.78	1	0	0	1	0	3	6	.9207
2528	.515833333333333	0	0	0	0	1	4	6	1.0014
2528	.856666666666667	1	0	0	0	1	4	6	.9991
2529	.494166666666667	0	0	0	0	1	4	6	1.0014
2530	.531666666666667	1	0	0	0	1	4	6	.9991
2531	.695	0	0	0	0	1	4	6	1.0014
2531	.409166666666667	0	0	0	0	1	4	6	1.0014
2531	.184166666666667	1	0	0	0	1	4	6	.9991
2532	.633333333333333	0	0	0	1	0	3	6	.8947
2532	.571666666666667	0	0	0	0	1	4	6	1.0014
2532	.344166666666667	1	0	0	0	1	4	6	.9991
2532	.4775	1	0	0	0	1	4	6	.9991
2533	.363333333333333	0	0	0	0	1	4	6	1.0014
2534	.779166666666667	1	0	0	0	1	4	6	.9991
2535	.734166666666667	0	0	0	0	1	4	6	1.0014
2535	.7075	0	0	0	0	1	4	6	1.0014
2536	.625833333333333	0	0	1	0	0	2	6	.9003
2536	.565833333333333	0	0	1	0	0	2	6	.9003
2536	.679166666666667	0	0	0	0	1	4	6	1.0014
2536	.421666666666667	1	0	0	0	1	4	6	.9991
2537	.636666666666666	1	0	1	0	0	2	6	.8787
2537	.291666666666667	1	0	1	0	0	2	6	.8787
2537	.401666666666667	0	0	0	0	1	4	6	1.0014
2537	.416666666666667	1	0	0	1	0	3	6	.9207
2538	.449166666666667	1	0	1	0	0	2	6	.8787
2538	.3225	1	0	0	0	1	4	6	.9991
2538	.438333333333333	1	0	0	0	1	4	6	.9991
2538	.659166666666667	1	0	1	0	0	2	6	.8787
2539	.586666666666667	0	0	0	0	1	4	6	1.0014
2539	.663333333333333	0	0	0	0	1	4	6	1.0014
2539	.850833333333333	1	0	0	0	1	4	6	.9991
2541	.420833333333333	0	0	0	0	1	4	6	1.0014
2542	.611666666666667	0	0	0	1	0	3	6	.8947
2542	.649166666666667	0	1	0	0	0	1	6	1.9502
2543	.42	1	0	0	0	1	4	6	.9991
2543	.346666666666667	0	0	0	0	1	4	6	1.0014
2544	.185	0	0	1	0	0	2	6	.9003
2544	.145	0	0	0	0	1	4	6	1.0014
2545	.438333333333333	0	0	1	0	0	2	6	.9003
2545	.7825	0	0	0	0	1	4	6	1.0014
2545	.334166666666667	1	0	0	0	1	4	6	.9991
2546	.401666666666667	0	0	0	0	1	4	6	1.0014
2546	.64	1	0	0	0	1	4	6	.9991
2547	.466666666666667	0	0	1	0	0	2	6	.9003
2547	.626666666666666	0	0	0	0	1	4	6	1.0014
2548	.491666666666667	1	0	0	0	1	4	6	.9991
2548	.5275	0	0	0	0	1	4	6	1.0014
2548	.5075	0	0	1	0	0	2	6	.9003
2548	.35	0	0	0	0	1	4	6	1.0014
2549	.130833333333333	1	0	0	0	1	4	6	.9991
2549	.770833333333333	1	0	0	1	0	3	6	.9207
2549	.395	0	0	0	0	1	4	6	1.0014
2549	.78	1	0	0	0	1	4	6	.9991
2550	.4525	1	0	0	1	0	3	6	.9207
2550	.513333333333333	1	0	0	1	0	3	6	.9207
2550	.2775	0	1	0	0	0	1	6	1.9502
2550	.563333333333333	1	0	0	0	1	4	6	.9991
2550	.6875	0	0	0	0	1	4	6	1.0014
2550	.669166666666667	0	0	0	0	1	4	6	1.0014
2551	.1175	0	0	0	0	1	4	6	1.0014
2551	.693333333333333	0	0	0	0	1	4	6	1.0014
2551	.421666666666667	1	0	0	1	0	3	6	.9207
2552	.49	1	0	0	0	1	4	6	.9991
2553	.603333333333333	1	0	1	0	0	2	6	.8787
2553	.355	0	1	0	0	0	1	6	1.9502
2553	.613333333333333	1	0	0	0	1	4	6	.9991
2554	.319166666666667	0	0	0	0	1	4	6	1.0014
2554	.335833333333333	0	0	0	1	0	3	6	.8947
2554	.686666666666667	0	0	0	0	1	4	6	1.0014
2554	.745	0	1	0	0	0	1	6	1.9502
2555	.771666666666667	0	0	0	0	1	4	7	.9981
2557	.603333333333333	0	0	0	1	0	3	7	.9113
2557	.374166666666667	1	0	0	0	1	4	7	.9264
2557	.765833333333333	1	0	0	0	1	4	7	.9264
2557	.655833333333333	1	0	0	0	1	4	7	.9264
2558	.538333333333333	1	0	0	0	1	4	7	.9264
2558	.463333333333333	0	0	0	1	0	3	7	.9113
2558	.295833333333333	0	0	0	0	1	4	7	.9981
2560	.285833333333333	1	0	0	0	1	4	7	.9264
2560	.728333333333333	0	0	1	0	0	2	7	.8861
2560	.343333333333333	1	0	0	0	1	4	7	.9264
2562	.225	1	0	0	1	0	3	7	.9631
2562	.581666666666667	1	1	0	0	0	1	7	1.9849
2563	.495833333333333	0	0	0	0	1	4	7	.9981
2564	.624166666666667	0	0	0	1	0	3	7	.9113
2565	.494166666666667	1	0	1	0	0	2	7	.997
2565	.459166666666667	1	0	0	0	1	4	7	.9264
2565	.8325	0	0	0	0	1	4	7	.9981
2566	.318333333333333	0	0	1	0	0	2	7	.8861
2566	.46	0	0	0	1	0	3	7	.9113
2566	.790833333333333	1	0	0	0	1	4	7	.9264
2567	.5725	0	0	0	0	1	4	7	.9981
2567	.411666666666667	0	0	0	0	1	4	7	.9981
2569	.696666666666667	0	0	0	0	1	4	7	.9981
2569	.403333333333333	0	0	0	0	1	4	7	.9981
2570	.630833333333333	0	0	1	0	0	2	7	.8861
2570	.209166666666667	0	0	0	0	1	4	7	.9981
2570	.711666666666667	0	0	0	0	1	4	7	.9981
2570	.356666666666667	1	0	0	0	1	4	7	.9264
2571	.4825	1	0	0	0	1	4	7	.9264
2571	.668333333333333	0	0	0	0	1	4	7	.9981
2572	.799166666666667	1	0	1	0	0	2	7	.997
2572	.655	0	0	1	0	0	2	7	.8861
2572	.684166666666667	1	0	0	0	1	4	7	.9264
2572	.224166666666667	1	0	0	0	1	4	7	.9264
2572	.5025	0	1	0	0	0	1	7	1.9689
2573	.685	1	0	0	0	1	4	7	.9264
2573	.71	0	0	1	0	0	2	7	.8861
2574	.603333333333333	1	0	0	1	0	3	7	.9631
2574	.513333333333333	1	0	1	0	0	2	7	.997
2574	.765	0	0	0	0	1	4	7	.9981
2575	.55	0	0	0	1	0	3	7	.9113
2575	.700833333333333	0	0	0	0	1	4	7	.9981
2576	.335833333333333	0	0	0	0	1	4	7	.9981
2576	.526666666666667	0	0	0	1	0	3	7	.9113
2577	.153333333333333	1	0	1	0	0	2	7	.997
2577	.569166666666667	1	0	1	0	0	2	7	.997
2577	.575	0	0	0	0	1	4	7	.9981
2577	.235	0	0	0	1	0	3	7	.9113
2578	.386666666666667	1	0	1	0	0	2	7	.997
2578	.545	0	0	0	0	1	4	7	.9981
2578	.571666666666667	0	0	1	0	0	2	7	.8861
2578	.629166666666667	1	1	0	0	0	1	7	1.9849
2579	.62	0	0	0	0	1	4	7	.9981
2579	.19	1	0	1	0	0	2	7	.997
2579	.1025	1	0	0	0	1	4	7	.9264
2579	.236666666666667	1	0	0	0	1	4	7	.9264
2579	.511666666666667	1	0	1	0	0	2	7	.997
2580	.734166666666667	0	0	0	0	1	4	7	.9981
2580	.705833333333333	0	0	0	0	1	4	7	.9981
2581	.621666666666667	0	0	1	0	0	2	7	.8861
2581	.3675	1	0	1	0	0	2	7	.997
2581	.345	0	0	0	0	1	4	7	.9981
2581	.654166666666667	1	0	0	0	1	4	7	.9264
2581	.44	1	0	0	0	1	4	7	.9264
2583	.799166666666667	0	0	1	0	0	2	7	.8861
2584	.715	0	0	0	0	1	4	7	.9981
2584	.741666666666667	0	0	0	1	0	3	7	.9113
2585	.6525	0	0	1	0	0	2	7	.8861
2585	.648333333333333	1	0	0	0	1	4	7	.9264
2586	.461666666666667	0	0	0	0	1	4	7	.9981
2587	.751666666666667	0	1	0	0	0	1	7	1.9689
2588	.55	0	0	0	1	0	3	7	.9113
2588	.665	1	0	0	1	0	3	7	.9631
2588	.720833333333333	0	0	0	0	1	4	7	.9981
2589	.395833333333333	0	1	0	0	0	1	7	1.9689
2589	.698333333333333	0	1	0	0	0	1	7	1.9689
2590	.565833333333333	0	0	0	1	0	3	7	.9113
2591	.506666666666667	0	0	0	0	1	4	7	.9981
2591	.74	1	0	0	0	1	4	7	.9264
2593	.668333333333333	0	0	0	0	1	4	7	.9981
2593	.155833333333333	1	0	0	0	1	4	7	.9264
2594	.530833333333333	0	0	1	0	0	2	7	.8861
2595	.233333333333333	0	0	0	0	1	4	7	.9981
2596	.353333333333333	1	0	0	0	1	4	7	.9264
2596	.593333333333333	0	0	0	1	0	3	7	.9113
2597	.530833333333333	1	0	0	1	0	3	7	.9631
2597	.413333333333333	1	0	0	0	1	4	7	.9264
2598	.6975	0	0	1	0	0	2	7	.8861
2599	.848333333333333	1	0	0	1	0	3	7	.9631
2599	.618333333333333	1	0	0	1	0	3	7	.9631
2600	.628333333333333	1	0	1	0	0	2	7	.997
2600	.675833333333333	0	0	0	1	0	3	7	.9113
2600	.195833333333333	0	0	0	0	1	4	7	.9981
2601	.76	0	0	0	1	0	3	7	.9113
2601	.288333333333333	1	0	0	0	1	4	7	.9264
2601	.7625	0	0	0	1	0	3	7	.9113
2602	.164166666666667	1	0	1	0	0	2	7	.997
2603	.409166666666667	1	0	0	1	0	3	7	.9631
2603	.656666666666667	0	0	0	0	1	4	7	.9981
2604	.798333333333333	1	0	0	0	1	4	7	.9264
2605	.55	0	0	0	0	1	4	7	.9981
2605	.548333333333333	0	0	1	0	0	2	7	.8861
2606	.769166666666667	0	0	0	0	1	4	7	.9981
2606	.675833333333333	0	0	1	0	0	2	7	.8861
2606	.7875	1	0	0	0	1	4	7	.9264
2607	.538333333333333	1	0	0	0	1	4	7	.9264
2607	.4875	1	0	0	0	1	4	7	.9264
2608	.780833333333333	0	0	0	1	0	3	7	.9113
2608	.201666666666667	1	0	0	0	1	4	7	.9264
2609	.645833333333333	1	0	1	0	0	2	7	.997
2610	.469166666666667	1	0	0	0	1	4	7	.9264
2610	.503333333333333	0	0	0	1	0	3	7	.9113
2611	.611666666666667	0	0	0	1	0	3	7	.9113
2611	.449166666666667	0	0	0	0	1	4	7	.9981
2612	.311666666666667	0	0	0	0	1	4	7	.9981
2612	.744166666666667	0	0	0	0	1	4	7	.9981
2612	.493333333333333	1	0	0	0	1	4	7	.9264
2613	.771666666666667	1	0	0	1	0	3	7	.9631
2613	.4725	0	0	0	0	1	4	7	.9981
2613	.85	1	0	0	1	0	3	7	.9631
2614	.193333333333333	1	0	1	0	0	2	7	.997
2615	.745	0	0	0	0	1	4	7	.9981
2615	.774166666666667	0	0	0	0	1	4	7	.9981
2615	.683333333333333	1	0	0	1	0	3	7	.9631
2615	.828333333333333	0	0	0	0	1	4	7	.9981
2615	.900833333333333	0	0	0	0	1	4	7	.9981
2617	.765	1	0	0	0	1	4	7	.9264
2617	.4275	1	0	0	0	1	4	7	.9264
2619	.3675	0	0	1	0	0	2	7	.8861
2619	.745833333333333	1	0	0	1	0	3	7	.9631
2619	.528333333333333	0	1	0	0	0	1	7	1.9689
2620	.316666666666667	0	0	0	0	1	4	7	.9981
2620	.391666666666667	1	0	0	0	1	4	7	.9264
2622	.585	0	0	0	0	1	4	7	.9981
2622	.494166666666667	0	0	0	0	1	4	7	.9981
2622	.0641666666666667	1	0	1	0	0	2	7	.997
2622	.631666666666667	1	0	1	0	0	2	7	.997
2622	.465833333333333	1	0	0	1	0	3	7	.9631
2622	.453333333333333	0	0	0	0	1	4	7	.9981
2623	.76	1	0	1	0	0	2	7	.997
2623	.789166666666667	1	0	1	0	0	2	7	.997
2623	.4725	0	0	0	0	1	4	7	.9981
2623	.591666666666667	1	1	0	0	0	1	7	1.9849
2624	.439166666666667	1	0	0	1	0	3	7	.9631
2625	.4975	0	0	0	1	0	3	7	.9113
2625	.214166666666667	1	0	0	0	1	4	7	.9264
2626	.276666666666667	0	0	0	0	1	4	7	.9981
2626	.16	1	1	0	0	0	1	7	1.9849
2627	.2475	0	0	0	1	0	3	7	.9113
2628	.880833333333333	1	0	0	1	0	3	7	.9631
2628	.0741666666666667	1	0	0	0	1	4	7	.9264
2628	.271666666666667	0	0	0	1	0	3	7	.9113
2628	.560833333333333	1	0	0	1	0	3	7	.9631
2629	.6825	1	0	0	0	1	4	7	.9264
2629	.5925	1	0	0	1	0	3	7	.9631
2629	.65	1	0	0	0	1	4	7	.9264
2630	.328333333333333	0	0	0	0	1	4	7	.9981
2630	.638333333333333	0	0	0	0	1	4	7	.9981
2631	.393333333333333	1	0	0	1	0	3	7	.9631
2631	.615	0	0	0	1	0	3	7	.9113
2631	.551666666666667	1	0	1	0	0	2	7	.997
2633	.611666666666667	0	0	0	0	1	4	7	.9981
2633	.524166666666667	0	0	1	0	0	2	7	.8861
2633	.5075	1	0	0	0	1	4	7	.9264
2635	.413333333333333	1	0	1	0	0	2	7	.997
2635	.654166666666667	1	0	0	0	1	4	7	.9264
2636	.621666666666667	1	0	0	1	0	3	7	.9631
2636	.673333333333333	1	0	0	1	0	3	7	.9631
2636	.664166666666667	0	0	0	1	0	3	7	.9113
2636	.629166666666667	1	1	0	0	0	1	7	1.9849
2637	.529166666666667	1	0	1	0	0	2	7	.997
2638	.71	1	0	0	0	1	4	7	.9264
2638	.423333333333333	1	0	0	0	1	4	7	.9264
2639	.27	1	0	0	0	1	4	7	.9264
2639	.625833333333333	0	0	1	0	0	2	7	.8861
2639	.290833333333333	1	0	0	0	1	4	7	.9264
2639	.470833333333333	1	0	0	1	0	3	7	.9631
2640	.625	0	0	1	0	0	2	7	.8861
2640	.383333333333333	0	0	0	0	1	4	7	.9981
2640	.665833333333333	1	0	0	0	1	4	7	.9264
2640	.358333333333333	1	0	0	1	0	3	7	.9631
2640	.6025	0	0	0	0	1	4	7	.9981
2640	.125	1	0	0	0	1	4	7	.9264
2641	.274166666666667	0	0	1	0	0	2	7	.8861
2641	.745	0	0	0	0	1	4	7	.9981
2642	.451666666666667	1	0	0	0	1	4	7	.9264
2642	.199166666666667	1	0	0	0	1	4	7	.9264
2642	.433333333333333	1	0	0	0	1	4	7	.9264
2642	.0866666666666667	1	0	0	0	1	4	7	.9264
2643	.693333333333333	1	0	0	1	0	3	7	.9631
2644	.609166666666667	0	0	0	0	1	4	7	.9981
2644	.384166666666667	0	0	0	0	1	4	7	.9981
2644	.0291666666666667	0	0	0	0	1	4	7	.9981
2644	.305	0	0	0	0	1	4	7	.9981
2645	.535	1	0	0	0	1	4	7	.9264
2645	.1075	1	0	1	0	0	2	7	.997
2646	.455	0	0	1	0	0	2	7	.8861
2646	.264166666666667	0	0	0	0	1	4	7	.9981
2646	.519166666666667	0	0	0	1	0	3	7	.9113
2646	.409166666666667	1	0	0	0	1	4	7	.9264
2647	.553333333333333	1	0	0	1	0	3	7	.9631
2647	.741666666666667	0	0	1	0	0	2	7	.8861
2647	.535833333333333	0	0	1	0	0	2	7	.8861
2648	.43	1	0	0	0	1	4	7	.9264
2648	.6	1	0	0	1	0	3	7	.9631
2652	.690833333333333	0	0	1	0	0	2	7	.8861
2652	.594166666666667	0	0	1	0	0	2	7	.8861
2652	.363333333333333	0	0	0	0	1	4	7	.9981
2653	.210833333333333	1	0	0	0	1	4	7	.9264
2654	.625	1	0	1	0	0	2	7	.997
2654	.725833333333333	0	0	0	0	1	4	7	.9981
2654	.758333333333333	0	1	0	0	0	1	7	1.9689
2655	.140833333333333	0	0	0	1	0	3	7	.9113
2656	.3625	1	0	0	0	1	4	7	.9264
2656	.545833333333333	0	0	0	0	1	4	7	.9981
2657	.564166666666667	0	0	0	0	1	4	7	.9981
2657	.166666666666667	1	0	0	1	0	3	7	.9631
2658	.629166666666667	0	0	0	0	1	4	7	.9981
2658	.5375	0	0	0	0	1	4	7	.9981
2659	.285833333333333	0	0	0	0	1	4	7	.9981
2659	.7525	0	0	1	0	0	2	7	.8861
2662	.383333333333333	1	0	0	0	1	4	7	.9264
2663	.615	0	0	1	0	0	2	7	.8861
2663	.333333333333333	0	0	0	1	0	3	7	.9113
2664	.2575	1	0	1	0	0	2	7	.997
2664	.5225	0	0	0	1	0	3	7	.9113
2669	.544166666666667	0	1	0	0	0	1	7	1.9689
2670	.565833333333333	1	0	0	0	1	4	7	.9264
2670	.621666666666667	0	0	0	0	1	4	7	.9981
2670	.443333333333333	0	1	0	0	0	1	7	1.9689
2672	.860833333333333	1	0	0	0	1	4	7	.9264
2672	.723333333333333	1	0	0	0	1	4	7	.9264
2672	.448333333333333	0	0	1	0	0	2	7	.8861
2673	.471666666666667	0	0	1	0	0	2	7	.8861
2674	.675	1	0	0	0	1	4	7	.9264
2674	.665	1	0	0	0	1	4	7	.9264
2675	.620833333333333	0	0	0	0	1	4	7	.9981
2675	.5875	0	0	0	0	1	4	7	.9981
2675	.645	1	0	0	0	1	4	7	.9264
2676	.751666666666667	0	0	0	1	0	3	7	.9113
2678	.364166666666667	0	0	1	0	0	2	7	.8861
2678	.426666666666667	0	0	1	0	0	2	7	.8861
2678	.618333333333333	1	0	1	0	0	2	7	.997
2679	.278333333333333	1	0	0	0	1	4	7	.9264
